i_vs	I(R_rs)	I(R_vs)	I(R_vs)/I(R_rs)
5.411695265464629e-001	6.452345e-003	5.347172e-001	8.287176e+001
6.309573444801924e-001	6.541798e-003	6.244155e-001	9.545013e+001
7.356422544596403e-001	6.646093e-003	7.289962e-001	1.096879e+002
8.576958985908929e-001	6.767692e-003	8.509282e-001	1.257339e+002
9.999999999999986e-001	6.909465e-003	9.930905e-001	1.437290e+002
1.165914401179830e+000	7.074761e-003	1.158840e+000	1.637991e+002
1.359356390878524e+000	7.267482e-003	1.352089e+000	1.860464e+002
1.584893192461111e+000	7.492176e-003	1.577401e+000	2.105398e+002
1.847849797422288e+000	7.754150e-003	1.840096e+000	2.373046e+002
2.154434690031880e+000	8.059588e-003	2.146375e+000	2.663133e+002
2.511886431509576e+000	8.415702e-003	2.503471e+000	2.974762e+002
2.928644564625231e+000	8.830898e-003	2.919814e+000	3.306361e+002
3.414548873833596e+000	9.314978e-003	3.405234e+000	3.655654e+002
3.981071705534965e+000	9.879371e-003	3.971192e+000	4.019681e+002
4.641588833612770e+000	1.053740e-002	4.631052e+000	4.394871e+002
5.411695265464627e+000	1.130460e-002	5.400391e+000	4.777162e+002
6.309573444801921e+000	1.219908e-002	6.297374e+000	5.162172e+002
7.356422544596399e+000	1.324195e-002	7.343181e+000	5.545391e+002
8.576958985908926e+000	1.445784e-002	8.562501e+000	5.922394e+002
1.000000000000000e+001	1.587543e-002	9.984124e+000	6.289041e+002
Step Information: I_sc=251.189m Elec=100  (Run: 76/84)
1.000000000000000e-003	6.037515e-003	-5.037515e-003	-8.343690e-001
1.165914401179832e-003	6.037680e-003	-4.871766e-003	-8.068936e-001
1.359356390878525e-003	6.037873e-003	-4.678517e-003	-7.748617e-001
1.584893192461113e-003	6.038098e-003	-4.453205e-003	-7.375178e-001
1.847849797422291e-003	6.038360e-003	-4.190510e-003	-6.939815e-001
2.154434690031883e-003	6.038666e-003	-3.884231e-003	-6.432267e-001
2.511886431509579e-003	6.039022e-003	-3.527136e-003	-5.840574e-001
2.928644564625235e-003	6.039437e-003	-3.110793e-003	-5.150799e-001
3.414548873833600e-003	6.039922e-003	-2.625373e-003	-4.346700e-001
3.981071705534971e-003	6.040487e-003	-2.059415e-003	-3.409353e-001
4.641588833612776e-003	6.041145e-003	-1.399556e-003	-2.316707e-001
5.411695265464634e-003	6.041913e-003	-6.302177e-004	-1.043076e-001
6.309573444801929e-003	6.042808e-003	2.667653e-004	4.414592e-002
7.356422544596409e-003	6.043852e-003	1.312571e-003	2.171745e-001
8.576958985908937e-003	6.045069e-003	2.531891e-003	4.188357e-001
9.999999999999995e-003	6.046487e-003	3.953513e-003	6.538528e-001
1.165914401179831e-002	6.048141e-003	5.611003e-003	9.277236e-001
1.359356390878525e-002	6.050070e-003	7.543494e-003	1.246844e+000
1.584893192461112e-002	6.052318e-003	9.796614e-003	1.618655e+000
1.847849797422290e-002	6.054940e-003	1.242356e-002	2.051805e+000
2.154434690031882e-002	6.057996e-003	1.548635e-002	2.556349e+000
2.511886431509578e-002	6.061560e-003	1.905731e-002	3.143961e+000
2.928644564625235e-002	6.065714e-003	2.322073e-002	3.828194e+000
3.414548873833599e-002	6.070558e-003	2.807493e-002	4.624769e+000
3.981071705534969e-002	6.076206e-003	3.373451e-002	5.551903e+000
4.641588833612775e-002	6.082791e-003	4.033310e-002	6.630689e+000
5.411695265464631e-002	6.090469e-003	4.802648e-002	7.885515e+000
6.309573444801926e-002	6.099420e-003	5.699632e-002	9.344547e+000
7.356422544596405e-002	6.109856e-003	6.745437e-002	1.104025e+001
8.576958985908932e-002	6.122024e-003	7.964756e-002	1.301001e+001
9.999999999999990e-002	6.136211e-003	9.386379e-002	1.529670e+001
1.165914401179830e-001	6.152751e-003	1.104387e-001	1.794948e+001
1.359356390878524e-001	6.172036e-003	1.297636e-001	2.102444e+001
1.584893192461112e-001	6.194520e-003	1.522948e-001	2.458541e+001
1.847849797422289e-001	6.220735e-003	1.785643e-001	2.870469e+001
2.154434690031881e-001	6.251299e-003	2.091922e-001	3.346379e+001
2.511886431509577e-001	6.286935e-003	2.449017e-001	3.895407e+001
2.928644564625232e-001	6.328483e-003	2.865360e-001	4.527720e+001
3.414548873833597e-001	6.376924e-003	3.350780e-001	5.254540e+001
3.981071705534967e-001	6.433402e-003	3.916738e-001	6.088129e+001
4.641588833612772e-001	6.499250e-003	4.576596e-001	7.041729e+001
5.411695265464629e-001	6.576024e-003	5.345935e-001	8.129433e+001
6.309573444801924e-001	6.665536e-003	6.242918e-001	9.365966e+001
7.356422544596403e-001	6.769899e-003	7.288724e-001	1.076637e+002
8.576958985908929e-001	6.891578e-003	8.508043e-001	1.234557e+002
9.999999999999986e-001	7.033444e-003	9.929665e-001	1.411779e+002
1.165914401179830e+000	7.198848e-003	1.158716e+000	1.609585e+002
1.359356390878524e+000	7.391694e-003	1.351965e+000	1.829032e+002
1.584893192461111e+000	7.616537e-003	1.577277e+000	2.070858e+002
1.847849797422288e+000	7.878684e-003	1.839971e+000	2.335379e+002
2.154434690031880e+000	8.184324e-003	2.146250e+000	2.622392e+002
2.511886431509576e+000	8.540674e-003	2.503346e+000	2.931087e+002
2.928644564625231e+000	8.956147e-003	2.919688e+000	3.259983e+002
3.414548873833596e+000	9.440552e-003	3.405108e+000	3.606895e+002
3.981071705534965e+000	1.000533e-002	3.971066e+000	3.968953e+002
4.641588833612770e+000	1.066380e-002	4.630925e+000	4.342659e+002
5.411695265464627e+000	1.143153e-002	5.400264e+000	4.724010e+002
6.309573444801921e+000	1.232662e-002	6.297247e+000	5.108656e+002
7.356422544596399e+000	1.337022e-002	7.343052e+000	5.492094e+002
8.576958985908926e+000	1.458697e-002	8.562372e+000	5.869878e+002
1.000000000000000e+001	1.600558e-002	9.983994e+000	6.237822e+002
Step Information: I_sc=398.107m Elec=100  (Run: 77/84)
1.000000000000000e-003	6.159222e-003	-5.159222e-003	-8.376418e-001
1.165914401179832e-003	6.159387e-003	-4.993473e-003	-8.107094e-001
1.359356390878525e-003	6.159580e-003	-4.800224e-003	-7.793102e-001
1.584893192461113e-003	6.159805e-003	-4.574912e-003	-7.427039e-001
1.847849797422291e-003	6.160067e-003	-4.312218e-003	-7.000277e-001
2.154434690031883e-003	6.160373e-003	-4.005938e-003	-6.502753e-001
2.511886431509579e-003	6.160730e-003	-3.648843e-003	-5.922745e-001
2.928644564625235e-003	6.161145e-003	-3.232501e-003	-5.246591e-001
3.414548873833600e-003	6.161630e-003	-2.747081e-003	-4.458368e-001
3.981071705534971e-003	6.162195e-003	-2.181123e-003	-3.539523e-001
4.641588833612776e-003	6.162853e-003	-1.521265e-003	-2.468442e-001
5.411695265464634e-003	6.163622e-003	-7.519263e-004	-1.219942e-001
6.309573444801929e-003	6.164517e-003	1.450564e-004	2.353085e-002
7.356422544596409e-003	6.165561e-003	1.190861e-003	1.931473e-001
8.576958985908937e-003	6.166779e-003	2.410181e-003	3.908330e-001
9.999999999999995e-003	6.168198e-003	3.831802e-003	6.212191e-001
1.165914401179831e-002	6.169852e-003	5.489292e-003	8.896958e-001
1.359356390878525e-002	6.171782e-003	7.421782e-003	1.202535e+000
1.584893192461112e-002	6.174031e-003	9.674901e-003	1.567032e+000
1.847849797422290e-002	6.176653e-003	1.230184e-002	1.991668e+000
2.154434690031882e-002	6.179711e-003	1.536464e-002	2.486303e+000
2.511886431509578e-002	6.183276e-003	1.893559e-002	3.062388e+000
2.928644564625235e-002	6.187432e-003	2.309901e-002	3.733215e+000
3.414548873833599e-002	6.192279e-003	2.795321e-002	4.514204e+000
3.981071705534969e-002	6.197928e-003	3.361279e-002	5.423229e+000
4.641588833612775e-002	6.204516e-003	4.021137e-002	6.480984e+000
5.411695265464631e-002	6.212197e-003	4.790476e-002	7.711403e+000
6.309573444801926e-002	6.221151e-003	5.687458e-002	9.142131e+000
7.356422544596405e-002	6.231592e-003	6.733263e-002	1.080505e+001
8.576958985908932e-002	6.243764e-003	7.952583e-002	1.273684e+001
9.999999999999990e-002	6.257957e-003	9.374204e-002	1.497966e+001
1.165914401179830e-001	6.274504e-003	1.103169e-001	1.758178e+001
1.359356390878524e-001	6.293796e-003	1.296418e-001	2.059835e+001
1.584893192461112e-001	6.316290e-003	1.521730e-001	2.409215e+001
1.847849797422289e-001	6.342515e-003	1.784425e-001	2.813434e+001
2.154434690031881e-001	6.373092e-003	2.090704e-001	3.280517e+001
2.511886431509577e-001	6.408741e-003	2.447799e-001	3.819470e+001
2.928644564625232e-001	6.450305e-003	2.864141e-001	4.440319e+001
3.414548873833597e-001	6.498766e-003	3.349561e-001	5.154150e+001
3.981071705534967e-001	6.555266e-003	3.915519e-001	5.973089e+001
4.641588833612772e-001	6.621141e-003	4.575377e-001	6.910255e+001
5.411695265464629e-001	6.697946e-003	5.344716e-001	7.979634e+001
6.309573444801924e-001	6.787493e-003	6.241698e-001	9.195881e+001
7.356422544596403e-001	6.891898e-003	7.287503e-001	1.057401e+002
8.576958985908929e-001	7.013625e-003	8.506823e-001	1.212900e+002
9.999999999999986e-001	7.155548e-003	9.928445e-001	1.387517e+002
1.165914401179830e+000	7.321019e-003	1.158593e+000	1.582558e+002
1.359356390878524e+000	7.513943e-003	1.351842e+000	1.799112e+002
1.584893192461111e+000	7.738876e-003	1.577154e+000	2.037963e+002
1.847849797422288e+000	8.001128e-003	1.839849e+000	2.299487e+002
2.154434690031880e+000	8.306892e-003	2.146128e+000	2.583551e+002
2.511886431509576e+000	8.663385e-003	2.503223e+000	2.889428e+002
2.928644564625231e+000	9.079027e-003	2.919565e+000	3.215725e+002
3.414548873833596e+000	9.563629e-003	3.404985e+000	3.560349e+002
3.981071705534965e+000	1.012863e-002	3.970943e+000	3.920513e+002
4.641588833612770e+000	1.078738e-002	4.630802e+000	4.292796e+002
5.411695265464627e+000	1.155542e-002	5.400140e+000	4.673254e+002
6.309573444801921e+000	1.245088e-002	6.297122e+000	5.057571e+002
7.356422544596399e+000	1.349492e-002	7.342927e+000	5.441253e+002
8.576958985908926e+000	1.471218e-002	8.562247e+000	5.819838e+002
1.000000000000000e+001	1.613139e-002	9.983869e+000	6.189095e+002
Step Information: I_sc=630.957m Elec=100  (Run: 78/84)
1.000000000000000e-003	6.279905e-003	-5.279905e-003	-8.407619e-001
1.165914401179832e-003	6.280070e-003	-5.114155e-003	-8.143469e-001
1.359356390878525e-003	6.280262e-003	-4.920906e-003	-7.835511e-001
1.584893192461113e-003	6.280487e-003	-4.695594e-003	-7.476481e-001
1.847849797422291e-003	6.280750e-003	-4.432900e-003	-7.057915e-001
2.154434690031883e-003	6.281056e-003	-4.126621e-003	-6.569948e-001
2.511886431509579e-003	6.281412e-003	-3.769526e-003	-6.001080e-001
2.928644564625235e-003	6.281828e-003	-3.353183e-003	-5.337910e-001
3.414548873833600e-003	6.282313e-003	-2.867764e-003	-4.564822e-001
3.981071705534971e-003	6.282878e-003	-2.301806e-003	-3.663617e-001
4.641588833612776e-003	6.283537e-003	-1.641948e-003	-2.613095e-001
5.411695265464634e-003	6.284305e-003	-8.726098e-004	-1.388554e-001
6.309573444801929e-003	6.285201e-003	2.437269e-005	3.877791e-003
7.356422544596409e-003	6.286245e-003	1.070178e-003	1.702411e-001
8.576958985908937e-003	6.287463e-003	2.289496e-003	3.641368e-001
9.999999999999995e-003	6.288882e-003	3.711118e-003	5.901077e-001
1.165914401179831e-002	6.290537e-003	5.368607e-003	8.534417e-001
1.359356390878525e-002	6.292467e-003	7.301097e-003	1.160292e+000
1.584893192461112e-002	6.294717e-003	9.554215e-003	1.517815e+000
1.847849797422290e-002	6.297340e-003	1.218116e-002	1.934334e+000
2.154434690031882e-002	6.300399e-003	1.524395e-002	2.419521e+000
2.511886431509578e-002	6.303964e-003	1.881490e-002	2.984614e+000
2.928644564625235e-002	6.308122e-003	2.297832e-002	3.642657e+000
3.414548873833599e-002	6.312969e-003	2.783252e-002	4.408784e+000
3.981071705534969e-002	6.318620e-003	3.349210e-002	5.300539e+000
4.641588833612775e-002	6.325210e-003	4.009068e-002	6.338237e+000
5.411695265464631e-002	6.332892e-003	4.778406e-002	7.545377e+000
6.309573444801926e-002	6.341849e-003	5.675389e-002	8.949107e+000
7.356422544596405e-002	6.352292e-003	6.721193e-002	1.058074e+001
8.576958985908932e-002	6.364468e-003	7.940512e-002	1.247632e+001
9.999999999999990e-002	6.378664e-003	9.362134e-002	1.467726e+001
1.165914401179830e-001	6.395215e-003	1.101962e-001	1.723104e+001
1.359356390878524e-001	6.414512e-003	1.295211e-001	2.019189e+001
1.584893192461112e-001	6.437011e-003	1.520523e-001	2.362157e+001
1.847849797422289e-001	6.463243e-003	1.783217e-001	2.759013e+001
2.154434690031881e-001	6.493826e-003	2.089496e-001	3.217666e+001
2.511886431509577e-001	6.529485e-003	2.446592e-001	3.746990e+001
2.928644564625232e-001	6.571060e-003	2.862934e-001	4.356883e+001
3.414548873833597e-001	6.619532e-003	3.348354e-001	5.058293e+001
3.981071705534967e-001	6.676047e-003	3.914311e-001	5.863217e+001
4.641588833612772e-001	6.741938e-003	4.574170e-001	6.784651e+001
5.411695265464629e-001	6.818762e-003	5.343508e-001	7.836478e+001
6.309573444801924e-001	6.908331e-003	6.240490e-001	9.033282e+001
7.356422544596403e-001	7.012762e-003	7.286295e-001	1.039005e+002
8.576958985908929e-001	7.134519e-003	8.505614e-001	1.192178e+002
9.999999999999986e-001	7.276477e-003	9.927235e-001	1.364291e+002
1.165914401179830e+000	7.441988e-003	1.158472e+000	1.556671e+002
1.359356390878524e+000	7.634960e-003	1.351721e+000	1.770437e+002
1.584893192461111e+000	7.859949e-003	1.577033e+000	2.006417e+002
1.847849797422288e+000	8.122266e-003	1.839728e+000	2.265042e+002
2.154434690031880e+000	8.428106e-003	2.146007e+000	2.546250e+002
2.511886431509576e+000	8.784689e-003	2.503102e+000	2.849392e+002
2.928644564625231e+000	9.200434e-003	2.919444e+000	3.173159e+002
3.414548873833596e+000	9.685157e-003	3.404864e+000	3.515548e+002
3.981071705534965e+000	1.025030e-002	3.970821e+000	3.873858e+002
4.641588833612770e+000	1.090921e-002	4.630680e+000	4.244742e+002
5.411695265464627e+000	1.167745e-002	5.400018e+000	4.624314e+002
6.309573444801921e+000	1.257314e-002	6.297000e+000	5.008296e+002
7.356422544596399e+000	1.361744e-002	7.342805e+000	5.392206e+002
8.576958985908926e+000	1.483501e-002	8.562124e+000	5.771568e+002
1.000000000000000e+001	1.625458e-002	9.983746e+000	6.142112e+002
Step Information: I_sc=1 Elec=100  (Run: 79/84)
1.000000000000000e-003	6.399937e-003	-5.399937e-003	-8.437485e-001
1.165914401179832e-003	6.400101e-003	-5.234186e-003	-8.178287e-001
1.359356390878525e-003	6.400294e-003	-5.040937e-003	-7.876103e-001
1.584893192461113e-003	6.400519e-003	-4.815625e-003	-7.523805e-001
1.847849797422291e-003	6.400781e-003	-4.552931e-003	-7.113087e-001
2.154434690031883e-003	6.401087e-003	-4.246652e-003	-6.634267e-001
2.511886431509579e-003	6.401443e-003	-3.889557e-003	-6.076063e-001
2.928644564625235e-003	6.401859e-003	-3.473215e-003	-5.425322e-001
3.414548873833600e-003	6.402344e-003	-2.987795e-003	-4.666721e-001
3.981071705534971e-003	6.402909e-003	-2.421838e-003	-3.782402e-001
4.641588833612776e-003	6.403569e-003	-1.761980e-003	-2.751559e-001
5.411695265464634e-003	6.404337e-003	-9.926416e-004	-1.549952e-001
6.309573444801929e-003	6.405232e-003	-9.565920e-005	-1.493454e-002
7.356422544596409e-003	6.406277e-003	9.501454e-004	1.483148e-001
8.576958985908937e-003	6.407495e-003	2.169464e-003	3.385823e-001
9.999999999999995e-003	6.408914e-003	3.591085e-003	5.603266e-001
1.165914401179831e-002	6.410570e-003	5.248574e-003	8.187375e-001
1.359356390878525e-002	6.412500e-003	7.181064e-003	1.119854e+000
1.584893192461112e-002	6.414750e-003	9.434181e-003	1.470701e+000
1.847849797422290e-002	6.417374e-003	1.206112e-002	1.879449e+000
2.154434690031882e-002	6.420433e-003	1.512391e-002	2.355591e+000
2.511886431509578e-002	6.423999e-003	1.869486e-002	2.910160e+000
2.928644564625235e-002	6.428157e-003	2.285829e-002	3.555963e+000
3.414548873833599e-002	6.433005e-003	2.771248e-002	4.307859e+000
3.981071705534969e-002	6.438658e-003	3.337206e-002	5.183077e+000
4.641588833612775e-002	6.445248e-003	3.997064e-002	6.201568e+000
5.411695265464631e-002	6.452931e-003	4.766402e-002	7.386414e+000
6.309573444801926e-002	6.461889e-003	5.663384e-002	8.764286e+000
7.356422544596405e-002	6.472334e-003	6.709189e-002	1.036595e+001
8.576958985908932e-002	6.484512e-003	7.928508e-002	1.222684e+001
9.999999999999990e-002	6.498710e-003	9.350129e-002	1.438767e+001
1.165914401179830e-001	6.515264e-003	1.100762e-001	1.689512e+001
1.359356390878524e-001	6.534564e-003	1.294011e-001	1.980256e+001
1.584893192461112e-001	6.557066e-003	1.519323e-001	2.317077e+001
1.847849797422289e-001	6.583302e-003	1.782017e-001	2.706874e+001
2.154434690031881e-001	6.613891e-003	2.088296e-001	3.157439e+001
2.511886431509577e-001	6.649555e-003	2.445391e-001	3.677526e+001
2.928644564625232e-001	6.691135e-003	2.861733e-001	4.276902e+001
3.414548873833597e-001	6.739615e-003	3.347153e-001	4.966385e+001
3.981071705534967e-001	6.796139e-003	3.913110e-001	5.757843e+001
4.641588833612772e-001	6.862040e-003	4.572968e-001	6.664153e+001
5.411695265464629e-001	6.938876e-003	5.342306e-001	7.699095e+001
6.309573444801924e-001	7.028459e-003	6.239289e-001	8.877179e+001
7.356422544596403e-001	7.132906e-003	7.285094e-001	1.021336e+002
8.576958985908929e-001	7.254682e-003	8.504412e-001	1.172265e+002
9.999999999999986e-001	7.396662e-003	9.926034e-001	1.341961e+002
1.165914401179830e+000	7.562199e-003	1.158352e+000	1.531766e+002
1.359356390878524e+000	7.755200e-003	1.351601e+000	1.742832e+002
1.584893192461111e+000	7.980224e-003	1.576913e+000	1.976026e+002
1.847849797422288e+000	8.242582e-003	1.839607e+000	2.231834e+002
2.154434690031880e+000	8.548469e-003	2.145886e+000	2.510258e+002
2.511886431509576e+000	8.905107e-003	2.502981e+000	2.810726e+002
2.928644564625231e+000	9.320917e-003	2.919324e+000	3.132014e+002
3.414548873833596e+000	9.805715e-003	3.404743e+000	3.472203e+002
3.981071705534965e+000	1.037095e-002	3.970701e+000	3.828677e+002
4.641588833612770e+000	1.102996e-002	4.630559e+000	4.198164e+002
5.411695265464627e+000	1.179831e-002	5.399897e+000	4.576838e+002
6.309573444801921e+000	1.269415e-002	6.296879e+000	4.960458e+002
7.356422544596399e+000	1.373861e-002	7.342684e+000	5.344560e+002
8.576958985908926e+000	1.495637e-002	8.562002e+000	5.724653e+002
1.000000000000000e+001	1.637617e-002	9.983624e+000	6.096434e+002
Step Information: I_sc=1.58489 Elec=100  (Run: 80/84)
1.000000000000000e-003	6.519552e-003	-5.519553e-003	-8.466153e-001
1.165914401179832e-003	6.519716e-003	-5.353801e-003	-8.211710e-001
1.359356390878525e-003	6.519909e-003	-5.160552e-003	-7.915068e-001
1.584893192461113e-003	6.520134e-003	-4.935241e-003	-7.569232e-001
1.847849797422291e-003	6.520397e-003	-4.672546e-003	-7.166046e-001
2.154434690031883e-003	6.520703e-003	-4.366267e-003	-6.696008e-001
2.511886431509579e-003	6.521059e-003	-4.009173e-003	-6.148039e-001
2.928644564625235e-003	6.521475e-003	-3.592830e-003	-5.509230e-001
3.414548873833600e-003	6.521960e-003	-3.107411e-003	-4.764535e-001
3.981071705534971e-003	6.522525e-003	-2.541453e-003	-3.896426e-001
4.641588833612776e-003	6.523184e-003	-1.881595e-003	-2.884474e-001
5.411695265464634e-003	6.523952e-003	-1.112257e-003	-1.704883e-001
6.309573444801929e-003	6.524848e-003	-2.152750e-004	-3.299310e-002
7.356422544596409e-003	6.525893e-003	8.305295e-004	1.272668e-001
8.576958985908937e-003	6.527111e-003	2.049848e-003	3.140514e-001
9.999999999999995e-003	6.528531e-003	3.471469e-003	5.317382e-001
1.165914401179831e-002	6.530186e-003	5.128958e-003	7.854229e-001
1.359356390878525e-002	6.532116e-003	7.061447e-003	1.081035e+000
1.584893192461112e-002	6.534367e-003	9.314565e-003	1.425473e+000
1.847849797422290e-002	6.536991e-003	1.194151e-002	1.826759e+000
2.154434690031882e-002	6.540050e-003	1.500430e-002	2.294218e+000
2.511886431509578e-002	6.543617e-003	1.857525e-002	2.838682e+000
2.928644564625235e-002	6.547775e-003	2.273867e-002	3.472732e+000
3.414548873833599e-002	6.552624e-003	2.759287e-002	4.210965e+000
3.981071705534969e-002	6.558277e-003	3.325244e-002	5.070302e+000
4.641588833612775e-002	6.564867e-003	3.985102e-002	6.070347e+000
5.411695265464631e-002	6.572552e-003	4.754440e-002	7.233781e+000
